level_0,text,target,title,date
942," I too have had premature ventricular heartbeat, starting in 1974.  (These  are not, by the way, ""extra"" heartbeats.  This is how they feel, and  this is how I described them initially to the doctor, but they're  actually *premature* heartbeats.  I would sometimes experience a lapse  after one of these that went on for a suffocatingly long period of time,  making me wonder if my heart were ever going to beat again.)   I had them persistently for eighteen years.  Then I went on a low-fat  diet, and they just stopped.  I haven't had a single episode of PVH  for almost two years.  I know:  correlation does not imply causation.  This is just FWIW.  ",13,sci.med,2023-10-14 18:59:16.722480
943,"PROGRAM EUROCRYPT'93, MAY 23-27, LOFTHUS, NORWAY ------------------------------------------------ General chair : Kaare Presttun                  email: eurocrypt93@alcatel.no                  Program chair : Tor Helleseth                 Department of Informatics                  University of Bergen                 N-5020 Bergen                 NORWAY                 email: torh@ii.uib.no  =========================================================================                        MONDAY,  May 24                       ---------------   ",11,sci.crypt,2023-10-14 18:59:16.722480
944,         Good for you.  I am convinced that someone should start a boycott  against GEICO.  Any takers?    ,7,rec.autos,2023-10-14 18:59:16.722480
945,"  That wasn't my point. My point is that your implied position about the ""Waco Massacre"" is an assertion cum political position. According to a CNN poll, about 86% of Americans think the FBI acted properly, and a majority think they should have done it (the tear gas) a lot sooner. A large majority also believe the FBI was not at all responsible for the death of the victims, Koresh was. (Let's avoid the kind of fruitless argument of the sort If A hadn't X'd, then B might not have Y'd....)  What you call the ""Big Brother Chip"" is right now a proposal under discussion, and it is not yet clear that strong crypto is going to be banned.  Therefore neither justifies ""any tactic is fair."" Thus the statement is nonsense. It is pernicious, because ""any tactic"" can lead to damaging others.  As I see you know from the tone of your reply, there's nothing personal intended.  David",11,sci.crypt,2023-10-14 18:59:16.722480
946," But you already can go at the speed limit at 4000 rpm.  All you need to do is to find a road with a 35 mph speed limit.  This isn't quite as silly as it sounds.  If you take a nice day trip over back roads (*not* highways full of people trying seriously to get from here to there) then you might be able to hold 35 mph comfortably. You could easily do 500 miles over three different weekends.  You might even get to enjoy some of the scenery.  Yes, I know this is probably not why you bought a 250 called ""Ninja.""",8,rec.motorcycles,2023-10-14 18:59:16.722480
947," This is not at all comparable. Christianity is the main stream in western culture. You are trivializing the experiences of others.  I remember what it was like being ""different"" as a Christian. We were told all the time that we were different, and in fact that only members of the our church were really Christians (though others who believed in God weren't as bad as atheists), so we were a small minority. That was nothing compared to being an atheist.  The only thing comparable would be a young child being Christian being surrounded by staunch atheists, including parents, who actively persecute any religious tendancies - both actual punishments and, even worse, emotional blackmail. They would also have to have the whole mainstream society on their side. Maybe these conditions could have occured in the old Soviet Union* not in a country with ""under God"" in its pledge of allegiance.  * I doubt it even then, because children have to be taught to be Christians and hence must have support somewhere.   Yes. My atheism was ""born of necessity."" For an intellectually honest person belief is mostly a response to evidence. Will or wishes have nothing",15,soc.religion.christian,2023-10-14 18:59:16.722480
948,"I find this remark to be awfully arrogant.  I would venture to  say that there are many people who are Christians now, who at one point in their lives had no intention of ever becoming a Christian. I was certainly one such person.  I am quite thankful that there  were Christians who were willing to continue to talk to me, despite the appearance that it might have been a waste of their time and  mine.  (I even married one of them.)",15,soc.religion.christian,2023-10-14 18:59:16.722480
949, Just ask postmaster for the e-mail address of the printer. :-),11,sci.crypt,2023-10-14 18:59:16.722480
950,"If the student has a kidney infection, she ought to be on antibiotics. Kidney infections-- left untreated-- can cause permanent damage to the kidneys.  I was hospitalized with a kidney infection a while ago and I was very sick.",13,sci.med,2023-10-14 18:59:16.722480
951, I think you just answered your own question... ,8,rec.motorcycles,2023-10-14 18:59:16.722480
965," Well, I'll avoid your question for now (got some learnin' to do) with a promise to come back with more info when I can find it.  I _do_ know that BATSE is the primary instrument in the development of the all-sky map of long-term sources.  Given that fact, and the spacecraft attitude knowledge of approx. 2 arcmin, we might be able to figure out how well BATSE can determine the location (rotational) of a Gamma Ray burster from knowledge of the all-sky map's accuracy.  PR material for the other three instruments give accuracies on the order of ""fractions of a degree"", if that's  any help.  Speaking of GRO, the net-world probably was happy to see that the preps for orbit adjust appear to be going well.  Our branch guy who's helping out says that things have gone smoothly with the iso-valve preps and the burns will take place in mid-June.  Anyway, I'm off to find out more.  'Be back when I get some info.",14,sci.space,2023-10-14 18:59:16.722480
964," Please cite specific examples where an Arab party member was rejected while a Jewish party member was accepted.  If you examine these I am sure you will discover that the Arab party member did not have the power base that his Jewish counterpart had.  The party structure in Israel has changed quite a bit insofar as knesset member elections go.  Knesset members for most parties are now elected via primaries.  The top standing members end up with cabinet posts.  This is purely a political power issue.  Check the ranking of Arab labor party members, as opposed to Jewsih members and let me know which posts are held by Jews that ranked lower in the party than their Arab fellow electees.  Once again, if for arguments sake, all the Arab Israelis were to vote for Labor at the next election, you can rest assured that the number of Arab MKs and cabinet members would increase proportionately to the power shift.   You are overlooking the fact that they wield political power as individuals based upon a wider collective power base.   The reasoning I see at work is purely political. ",17,talk.politics.mideast,2023-10-14 18:59:16.722480
963,"Less than 1/2 of mailorder price!  I have three libraries, all on CD, which cost me over two thousand dollars mail order.  They are all genuine, high quality EPS vector graphics (NOT just some scans with a silly EPS wrapper!)  They are:  1. Totem Graphics color EPS library (about 1400 color EPS images).    This costs a thousand bucks mailorder.  I rate this clip art as    high quality (much better than Dynamic Graphics clip art, SOTMC clip art,    etc., in my opinion), but I rate both the 3G library and the C.A.R.    library as higher.  Totem's art is ALL color -- whereas most of the other's    are B&W.  It's the best all-color library out there, in my opinion.  2. C.A.R. Graphics library (haven't counted how many images, but you can    purchase the library on 48 floppies, to give you an idea of the size).    This costs about 4 hundred bucks mailorder.  I rate this clip art as    very high quality, but it's only B&W.  3. 3G Graphics",2,comp.os.ms-windows.misc,2023-10-14 18:59:16.722480
962,"     Anton LaVey's interpretation of Satanism has always puzzled me.  I read his ""Satanic Bible"" a few years ago for a social studies project, as well as a book by Arthur Lyons called ""The Cult of Devil Worship in America.""  The latter included a very interesting interview with the Black Pope in which he did indeed say that Satan was merely an instrument for one to realize the self.    When I refer to Satanism, I am referring to the mishmash of rural Satanic ritualism and witchcraft which existed before the Church of Satan.  I don't consider LaVey's church to be at all ""orthodox,"" nor do I consider its followers ""satanists.""  LaVey combined the philosophies of Nietzsche, Crowley, and Reich, slapped in some religious doctrine, added a little touch of P.T. Barnum, and christened his creation the Church of Satan. No doubt the title was a calculated attempt to attract attention...I suppose he could have just as easily called it the Church of Free Sex.  At any rate, it worked (for a while).  In its heyday, the Church had a huge following, including such Hollywood celebrities as Sammy",0,alt.atheism,2023-10-14 18:59:16.722480
961,"       I too am of the same  sentiment Bart, but realistically, this town DOESN'T WANT TO pay for  quality player and hence we are loosing these people left, right and center. Labour is also responsible for their boycott Pocklington movement. I would like the Oilers to stay, but realistically, given this situation, it's  bye-bye Oilers.",10,rec.sport.hockey,2023-10-14 18:59:16.722480
960," We're NOT???! Hell, I was wondering why there was all the pointless woffle  about motorcycles. ",8,rec.motorcycles,2023-10-14 18:59:16.722480
934,"[stuff chopped]  Um, you gotta understand these ""salesdroids"" as you call them.  They look at it this way: burn lotsa tire; make lotsa money.  I'm sure s/ he knew how stupid the ""HG"" was.  Would you seriously stop them from burning off  a seasons worth of tire??  The SQUIDS probably would buy Metzelers or some good low profile tire anyhow...  Yep.  Them droids sure a sneaky bastards! ;)  Regards, Ted. ",8,rec.motorcycles,2023-10-14 18:59:16.722480
959,"O  I also would like code or algorithms to do this.  In fact, I am interested in sources for code and/or algorithms that convert 2D graphical objects into other 2D graphical objects that will render into the same image. i.e. Bezier curves to B splines, or splines to circular arc segments, or B splines to polgons, etc...  ",1,comp.graphics,2023-10-14 18:59:16.722480
957," I was at an Adobe seminar/conference/propaganda forum/whatever-you-want-to- call-it a couple months ago where they announced that Display Postscript was going to be included in the next release of Sun's OS, (presumably Solaris.) Sun was going to drop their development of Newsprint, and, in return for this, Adobe was going to port Illustrator and Photoshop to Sun.  Other than the articles that appeared in the trade journals immediately after, I haven't heard a peep about it.  I hope it's still in the works. ",1,comp.graphics,2023-10-14 18:59:16.722480
956,"        You should be aware that the US Army was called to ""fight"" (and did) WW I veterans (bonus marchers) who marched on DC demanding bonuses they were promised for service. Becaues of the depression, they wanted them early.",18,talk.politics.misc,2023-10-14 18:59:16.722480
955, Yeah... I think that the Flames and the Flyers traded Captains once... Mel   Bridgeman for Brad Marsh.,10,rec.sport.hockey,2023-10-14 18:59:16.722480
954,"                                                            ^^^^^^^^^^^^^^^   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^   I dont think you're correct here. There have been no reports of the Bosnians Muslims supporting the Nazis in their genocide against the Serbians. The fact is that the Croat govt. using their secret police (called the Ustache, I think) were the prime agents of the Nazis in Yugoslavia against the Serbs.     ",17,talk.politics.mideast,2023-10-14 18:59:16.722480
953,"Forwarded from the Mars Observer Project                         MARS OBSERVER STATUS REPORT                              April 30, 1993                               11:30 AM PDT  DSS-65 (Madrid 34 meter antenna) did not acquire the expected Mars Observer Spacecraft signal at the scheduled beginning of track yesterday morning (4/29) at approximately 6:00 AM.  Indications were that the spacecraft had entered a Fault Protection mode sometime between that time and receipt of normal telemetry at the end of the previous station pass (DSS-15 - Goldstone 34 meter antenna) at approximately 8:00 PM the evening before.  Entry into Contingency Mode was verified when signal was reacquired and telemetry indicated that the spacecraft was sun coning.  After subsystem engineers reported all systems performing nominally, fault protection",14,sci.space,2023-10-14 18:59:16.722480
952,"]To those of you who have the BMW heated handgrips: ] Are they comfortable? Do they transmit a lot of ] vibration? How do they compare to the stock grips? ] To foam grips?   I don't have the grips, but have looked into getting them. it's my  understanding that the grips themselves are the standard european  style grips now coming standard on the 93 bikes (K1100RS, K1100LT, etc). it's also my understanding that the heater resides _inside_ the bar  itself so if anything I would suspect it would reduce vibration by  providing more bar end mass.  I don't see why they wouldn't work with the old style foam grips aside from the fact that it might cause the foam to deteriorate or something. hard to belive considering they do fine in the 100+ degree texas summers.  'course, I don't actually have them so you can save your flames. ",8,rec.motorcycles,2023-10-14 18:59:16.722480
958,"  Not sure.  But the number of Israelis killed defending Israel is a little more than 17,000 in the last 45 years and 61,000 injured.  You must try to make a mockery out of everything, don't you?  Pathetic.",17,talk.politics.mideast,2023-10-14 18:59:16.722480
554,"F O R   S A L E    ================    Triumph Spitfire '76, 1500                 - Convertible          - 54,000k original miles   - Burgandy Color   - Wooden Dashboard                 - No rust   - Garage kept   - Heater   - Chrome bumpers(not the black plastic crap)   - Brand new top   - Asking $3,000 --negotiable    * Mechanically the car is in a very good shape and it is running           very-very strong(if you know what I mean)...:)  * Plenty of catalogs and manuals are coming with the car    If you are interested in the car please reply to this message.     I AM NOT INTERESTED OR WILLING TO SELL ANY PARTS.   The car is in a very good condition to strip it. ",6,misc.forsale,2023-10-14 18:59:16.722480
933,"Editorial - A10, Saturday, April 24, 1993      CRIMESTRIKE HITS TOWN      With the chilling reality of crime at the hands of urban terrorists     that were noted above (a high school student and gang article in the     same column), we welcome into the ranks of those dedicated to re-     moving criminals from the streets the National Rifle Association's     new CrimeStrike project, engineered by Arizona's former chief assist-     ant attorney general Steven J. Twist.      CrimeStrike is working to reverse the disturbing trend of daily     crime.  It is promoting solutions that can be applied nationally,     including tough and honest sentencing of the sort that Arizona is     applying with its Truth in Sentencing law; funding construction and     staffing of appropriate prison space; ensuring that the system is     primed to punish serious youthful offenders; strict attention to the     rights of victims; and citizen and community involvement.",16,talk.politics.guns,2023-10-14 18:59:16.722480
931," It is completely clear. You have to assume that each byte that was encrypted by this 'Clipper Chip' has been compromised.  Some people wondered, why Denning, Hellman and others did not respond, when asked what would be done about such compromised phones, or if compromise could not be restricted in time. (I did too) Let us just assume that a) They do not know and b) Those who know don't tell and c) They do not care. It seem's to be an 'Other Person's Problem' ...   gec",11,sci.crypt,2023-10-14 18:59:16.722480
900,"From article <qekN3B4w165w@sys6626.bison.mb.ca>, by baden@sys6626.bison.mb.ca (baden de bari):",12,sci.electronics,2023-10-14 18:59:16.722480
901," That's not all it says.  The coverage of modifiers is in Chapter 8 of Volume Four (or chap 7 in older Athena editions), where there is about  10 pages on how to specify translations to capture various combinations of keys or buttons.  The Xlib route uses XLookupString and there is a lot of coverage of how that works in Volume One,  chapter 9.  You should read this to understand how all the mappings work before trying to do anything complicated.",5,comp.windows.x,2023-10-14 18:59:16.722480
902," Don Alvarez posted a good partial solution to this problem to comp.risks.  I'll present my variant on it instead, since I feel it's a bit stronger against some likely attempts to cheat.  depends on the protocol that's followed for reading traffic.  Briefly, the cops get a wiretap warrant, and record the call.  They then notice the encryption and the disclosure header.  It, along with a copy of their warrant, is sent to the FBI, or whoever it is who holds the family key.  The F-holder decrypts the header, and sends the serial number N and the encrypted session key U[K] to the escrow agents.  They, in turn, use U1 and U2 to recover K, and send that to the local police.  Note how this solves the problem of wiretapping forever.  Neither the cops nor the FBI ever see U, so they can't read other traffic.  Every request must be validated by both the FBI and the escrow agents.  The cops and the FBI together can't cheat, since they don't have U.  (I regard that as a likely pairing of folks who might try to beat the system.",11,sci.crypt,2023-10-14 18:59:16.722480
903,"[...]    So, in short, the 3/8"" cables seems to be pretty useless, I would guess.    The larger cable seems to be a much better unit.    I've got the larger cable - about 5/8"" inch in diameter (actually, I think its larger), about 4 feet long which coils into a 8 or 9 inch coil, with the tubular key lock like the U-locks.  It has worked fine for me for two years now, and *seems* (to me, anyway) that it is very secure.  It doesn't have the weaknesses that the U-locks have other than the liquid nitrogen trick supposedly, is much easier to store in my tankbag than a U-lock, and more versatile.  I got mine from one of the mail-order houses (Motorcycle Accessory Warehouse, I beleive), for $42.    In combination with an ignition disable, and a couple of other deterrents, all I *usually* worry about is vandalism.  Randy Davis                            Email: randy@megatek.com ZX-11 #00072 Pilot   ",8,rec.motorcycles,2023-10-14 18:59:16.722480
904,"Frank Benson:  Another spelling flame?  Aren't you the guy who threatens people on talk.politics.guns?  2nd amendment yea, 1st amendment nay.",17,talk.politics.mideast,2023-10-14 18:59:16.722480
905," (Re: the newsgroup -- followups set to talk.politics.mideast where this belongs.)  This may make the term 'civil war' dubious, but it does nothing to the phrase 'destroy the government'. An occupying government is still a govern- ment, and the Palestinians have made it quite clear that their goal is not simply to prevent it from occupying the territories that don't con- fer citizenship (which is your own determination of the distinction) but to wipe it out entirely (and, not incidentally, the entire Jewish population it rules with it). This is an intent to 'destroy the government', no matter where the government happens to be from.   Wasn't a requirement for democracy in Athens. For that matter, isn't a requirement for the term democracy in the United States, which doesn't let non-citizens vote either. Both the United States and Israel have processes whereby it is possible to acquire citizenship, with a great deal of effort and a modicum of screening -- it's just that it isn't automatic for living in the territories. It isn't automatic for living in New York, either.  That said, suit yourself. Having never considered democracy the ultimate in Good In This World, I",17,talk.politics.mideast,2023-10-14 18:59:16.722480
906,"A friend of mine recently acquired an 8!24 GC card for his IIsi and was wondering why it always starts up in black and white. I know there have been numerous reports about the worth of the GC, but I was wondering if anyone could elaborate a little more on the subject.  Any replies encouraged.  Thanks in ad- vance.",4,comp.sys.mac.hardware,2023-10-14 18:59:16.722480
907," It was 93%-94%, and actually another msdos team member posted it. Note that people not on the msdos team would not necessarily know about that, or...   When I heard those numbers I wondered how they got them (having worked in product support and knowing that the typical support caller has very little positive to say about the product, I figured it wasn't from there...) so I wandered over to the marketing folks and asked. And I was told it was from a survey of registered users.  And I  posted that on the net when people asked where the 93% figure came  from.   Hmm. I figured, if Chuck posted the numbers, why not include where they came from? (I also find it interesting that postitive info is  ""fear, uncertainty & doubt"".)   ????  I think you've got me confused with someone else. I don't  pretend that MSDOS provides what all people need, or that other OSes (including unix & OS/2) don't provide useful and/or necessary features.  I also don't push people to use MSDOS; I even posted in comp.os.msdos.misc that I suggest _waiting_ before installing a  new",2,comp.os.ms-windows.misc,2023-10-14 18:59:16.722480
908,"    >Clayton, babe, please define the word `molest`. Are you using     >a legal term or a proper dictionary term? Molest, as far as I     >can remember, means `to do damage to person(s)`. My mate,     >Mike, was lured into a woman's parlour when he was 14. Is     >that molestation? A number of my friends (straight) lost     >their virginity before that. Were they 'molested'? They told     >me that they thoroughly enjoyed the experience. I see no     >damage.     >     >Please stop pushing your objective morality on others. If you     >push, people won't fall over and say 'Ye gads, you're     >right!', they'll just push back.     >     >Have you signed up for that logic course yet?  Yep -- and the child that ""Tree Frog Johnson"" adbucted for 6 months reportedly ""enjoyed"" her experiences as well. They trained her using food. As an FBI agent reported (on his disciplinary action",18,talk.politics.misc,2023-10-14 18:59:16.722480
909," Of course you can.  You just have to be careful about what conclusions you draw.   Huh?  The 20's and 30's were the *worst* decades for great pitching.  Grove, Vance, Dean, and not a whole lot else.    As for the best all-around hitters, stat-wise, Ruth, Gehrig, Foxx, Greenberg, Hornsby, Cobb, etc. all played before the 40's.  Stat-wise, the 60's were  a graveyard for hitters.   How do you know?  Which ones do you consider great?   So?  Sheffield also has better shoes.  More time between pitches.  You can run the comparison, but there are *lots* of things to take into account.   Well, can we compare them or can't we?   Why?  We can compare players to the *standard* of their era; and we can keep in mind era-to-era differences without throwing up our hands in despair.   You haven't shown us what's *un*reasonable about the MAntle-Sheffield comparison that you yourself did.",9,rec.sport.baseball,2023-10-14 18:59:16.722480
910, What string did you use to do this?,3,comp.sys.ibm.pc.hardware,2023-10-14 18:59:16.722480
911,"  > Can't someone describe someone's trinity in simple declarative  > sentences that have common meaning?  I offer him four attempts.  First is an essay by me (largely indebted to Attempts Two and Three), obtainable by sending the message GET TRINITY ANALOGY to LISTSERV@ASUACAD.BITNET or to LISTSERV@ASUVM.INRE.ASU.EDU  Second is a couple of books by Dorothy L Sayers: a play called THE ZEAL OF THY HOUSE, and a non-fiction book called THE MIND OF THE MAKER.  The play can be found in the book FOUR SACRED PLAYS, and also in various other collections, including one called RELIGIOUS DRAMA (Meridian Books) and one called BEST PLAYS OF 1937.  Third is the book MERE CHRISTIANITY by C S Lewis, particularly the last section, called ""Beyond Personality"".  Fourth is a book called THEOLOGY FOR BEGINNERS, by the Roman Catholic writer Frank Sheed. I will say that I do not find Sheed's approach altogether satisfying, but I know some persons whose minds I respect who do.",15,soc.religion.christian,2023-10-14 18:59:16.722480
912,"     Or somebody get them by a local call and contact a ftp site for uploading. If this is not possible, I can keep them on my disk and email the at request uuencoded. Provided, that somebody sends them to me, of cource. (I live in NY:-)  -- Penio Penev  x7423 (212)327-7423 (w) Internet: penev@venezia.rockefeller.edu",2,comp.os.ms-windows.misc,2023-10-14 18:59:16.722480
913," Finally, someone seems to be making sense in this thread.",18,talk.politics.misc,2023-10-14 18:59:16.722480
914,"I have an Ethernet card that i took out off an old LC. The card  is manufactured by Asante. On it i can read:  ""Asante Tech, inc. Copyright 1991. MACCON + LC REV.B"".  The card has an fpu socket on it. It provides thin Ethernet connector  and there's another connector on it which resembels to phone connectors.   My questions are:  - Will this card work on any other model than LC-serie ?, given that  it's a PDS card, will it work with the IIsi PDS slot ?. I think there  may be a probleme because the LC has 16 bit wide slots.   - What's that other conncetor on the card ?.   _ Is anyone interested in it ?. I can ship it to any CEE country.  ",4,comp.sys.mac.hardware,2023-10-14 18:59:16.722480
915,"  > Mary at that time appeared to a girl named Bernadette at  > Lourdes.  She referred to herself as the Immaculate Conception.  > Since a nine year old would have no way of knowing about the  > doctrine, the apparition was deemed to be true and it sealed  > the case for the doctrine.  Bernadette was 14 years old when she had her visions, in 1858, four years after the dogma had been officially proclaimed by the Pope.",15,soc.religion.christian,2023-10-14 18:59:16.722480
916," Kaveh,  all of the data included with in the Cyberware_demo is non-proprietary, use it as you like. I just ask that you give us credit if you use it in a research paper/project and send us the results.  thanks,  geo Cyberware --  george dabrowski Cyberware Labs",1,comp.graphics,2023-10-14 18:59:16.722480
930,Hi Could someone please send me enough info to talk to a MK3801? It's some kind of multifunction peripheral chip made by Mostek I believe. Any help would be GREATLY appreciated! Thanks in advance  Dave ,12,sci.electronics,2023-10-14 18:59:16.722480
929,1991 Toyota Camry     Deluxe model     5 sp     power windows     power door locks     power steering     power brakes     AM/FM cassette     70K highway miles     Excellent condition      $9800      (914) 335-6984 day (until 5pm)     (609) 397-2147 (after 7pm)     ask for Bob Fusi                                                          Rob Fusi                                                  ,6,misc.forsale,2023-10-14 18:59:16.722480
928," I agree. I'll delete more as well.     Still, if the 'whispers' reached San Francisco, it is certainly possible they were stronger elsewhere. Also, it was teammates making the aspersions. In any event, I know of no other player to be maligned in the last couple years.    Uh, the original author's point was that black and white players were por- trayed differently by ""the media"", and towards this, he gave a highly selected list to ""prove"" his case. Sanders' name showed up eventually. I dispute that Sanders has ever been called lazy by ""the media"".        Uh, that poster specifically stated ""allow me to be the first"". It is NOT a quibble, then, to state that ""the media"" did not portray Canseco as being  lazy. If the other person chooses to so accuse him, after my post, that does not make it a quibble. And in fact, the media around here tend(ed) to play up his time in the wieght room. Hardly ""lazy"", and hardly a ""quibble"". Have you ever seen any ""mediot"" portray Canseco as ""lazy""? Unconcerned with his fielding, yes. Lazy, no.  ",9,rec.sport.baseball,2023-10-14 18:59:16.722480
927,"I have for sale teh USWEST SearchDisc CDROM Phone Directory.  This has the names, phone number, address, business/residence information for all regions covered by US West.  States includes Oregon, Washington, Colorado, New Mexico, Arizona, Idaho, Wyoming, Montana, Utah,  Minnesota, Nebraska, Iowa, North Dakota, and South Dakota.  Have have two CDROM disks, one for June 1992, the other for Oct. 1992.  If you are interested, make an offer, thanks.",6,misc.forsale,2023-10-14 18:59:16.722480
926,"The following was published in the May 15th Rocky Mountain News.  I guess I have some REAL ethical problems with the practices at this church.  I understand that Baptism is an overriding factor.  I also understand that this is not an honest way to proceed.  Unfortunately, this is becoming more typical of congregations as the Second Coming is perceived to approach.  There is a real element of disparation in this 'make it happen at any cost' style of theology.  I wonder where TRUST IN THE LORD fits into this equation?  Baptisms draw parents' ire -- Children at church carnival in Springs told they'd be killed by bee stings if they didn't submit to religious rite.  By Dick Foster -- Rocky Mountain News Southern Bureau  Colorado Springs -- Outraged parents say their children were lured to a church carnival and then baptixed without their permission by a Baptist minister.  Doxens of children, some as young as 8 years old and unaccompanied by their parents, thought they were going to a carnival at the Cornerstone Baptist Church, where there would be a big water fight, free balloons, squirt guns and candy. ",15,soc.religion.christian,2023-10-14 18:59:16.722480
925,"Fred Gilham asks (May 11) whether it is true that Kurt Goedel wrote a version of the ontological argument for the existence of God.  Yes, he did. He did not publish it, but it will be published by the Oxford University Press in German and with English translation in Volume 3, due to appear this fall, of his Collected Works.  Meanwhile, you can find a summary, or perhaps the whole thing, in an article by Jordan Howard Sobel called ""Goedel's ontological proof"" in the book ON BEING AND SAYING, edited by Judith Jarvis Thompson (sp?), published by the MIT Press in 1987.  Professor C Anthony Anderson of the Philosophy Department of the University of Minnesota has written an article, ""Some Emendations of Goedel's Ontological Proof,"" which appeared in the magazine FAITH AND PHILOSOPHY, v. 7 (1990): 291-303. It discusses some objections that various critics have raised against Goedel's proof, and offers a revised version of the proof that is not vulnerable to these objections.",15,soc.religion.christian,2023-10-14 18:59:16.722480
932,    Why not try to eliminate discrimination from existing laws instead of trying to add discrimination that favors your group.,18,talk.politics.misc,2023-10-14 18:59:16.722480
924,NHL PLAYOFF RESULTS FOR GAMES PLAYED 23 APRIL 1993:  --------------------------------------------------------------------------------                    CONFERENCE SEMI-FINALS        BEST OF SEVEN       PATRICK              ADAMS              NORRIS              SMYTHE     NJ                  BUF   (leads 3-0)   STL   (leads 3-0)   WIN                 PIT   (leads 3-0)   BOS                 CHI                 VAN   (leads 2-1)   NYI   (leads 2-1)   MON,10,rec.sport.hockey,2023-10-14 18:59:16.722480
922,  Sorry that's an aesthetics argument.  maybe this string shoudl mofe to sci.space.aesthetics.  Planes  ruin the night sky.  Blimps ruin the night sky.  Radio towers ruin the night sky.  ,14,sci.space,2023-10-14 18:59:16.722480
921,"Hi,  I'd like to thank you all for the fast responses.  Special thanks go to those who replied (lexical order):  Marcus J Ranum <mjr@TIS.COM> Paul Crowley <pdc@dcs.ed.ac.uk> pausch@saaf.se (Paul Schlyter) tarnold@vnet.IBM.COM (Todd W. Arnold) wcs@anchor.ho.att.com (Bill Stewart)   My question was:   How much of the DES-encrypted data is affected depends on the used encryption mode. According to Marcus J Ranum (mjr@TIS.COM) there is:   Unfortunally, people strongly disagree which mode will lead to destruction of all of the following data. Sure seems that some modes will resync quite fast, others will never, others will even only effect the very block.  Summarized, people said concerning *this* matter:  / \  Maybe someone *definitely* knows what happens in which mode?  Nevertheless, Thank you all very much again.  Axel Dunkel  --------------------------------------------------------------------  I include the responses I got:  From: tarnold@vnet.IBM.COM (Todd W. Arnold)   It depends on the mode you're using.  For a single 64-bit input block, a one-bit error will have a 50 percent chance of corrupting each of the 64 output bits - in other words, it essentially turns the output block into a random number.",11,sci.crypt,2023-10-14 18:59:16.722480
920,"Hi,  I have been told by a local sales that Asante has come out with this LCIII PDS Ethernet adapter with an optional 68882 socket on the board. My question is will the FPU performance degrade will I put the 68882 on the PDS card socket instead of on the motherboard itself? Intuitively, the math co-processor should always be placed close to the CPU, but I am not sure how good Apple's so-called processor-direct slot is when it comes to throughout. Does anyone know the answer to this or have any experience with the Asante LCIII Ethernet adapter? Thanks in advance.  Andy",4,comp.sys.mac.hardware,2023-10-14 18:59:16.722480
919,                In the season 92/93 playing for EHC Freiburg/Germany  Benny.,10,rec.sport.hockey,2023-10-14 18:59:16.722480
918,"I have posted DISP140.ZIP to alt.binaries.pictures.utilities. I will upload this package to SIMTEL20 later.  ******   You may distribute this program freely for non-commercial use          if no fee is gained. ******   There is no warranty. The author is not responsible for any          damage caused by this program.  Important changes since Version 1.35:   Added support for IRIS.   Support Mix/Concat. two images.   Added support for 'batch conversion'.   Added support for 'load/save palette table'.   Added support for 'edge enhance'.   Added support for 'crop one line'.   Added support for 'negate image'.   New color quantization option.   Fix some minor bugs.  (1) Introduction:   This program can let you READ, WRITE and DISPLAY images with different   formats. It also let you do some special effects(ROTATION, DITHERING ....)   on image. Its main purpose is to let you convert image among different   formts.   Include simple file management system.   Support 'slide show'. + Support 'batch conversion'.",1,comp.graphics,2023-10-14 18:59:16.722480
917,  Viola has only played in the NL with the Mets -- not possible for him to have defeated or lost to every team.  Ditto for Tanana who was mentioned in a previous post.    I don't remember if Seaver managed to get a win against the White Sox in his brief sojourn with Boston so I'd say the other pitcher to defeat every team is either Mike Torrez (he bounced around enough for a long enough period of time) or Koosman as mentioned.  I would also guess that if one of these two did not manage to beat every team he did manage to lose to every team.  Tom ,9,rec.sport.baseball,2023-10-14 18:59:16.722480
923,"Tim Belcher pitched a dandy three-hit shut-out tonight as Cincinnati won  their second straight 5-0.  Pittsburgh Lefty Randy Tomlin was hit early and  often by the heavily right-unbalanced Reds line-up, which managed some recently rare power with their bats.  Belcher (1-1) was solid throughout and in fact seemed to get stronger as the game progressed.  Early on he had several three-ball counts, but even those were few and far between later on as he allowed only one base-on-balls while striking out nine.  In a post game interview he said his change-up was working for him--I should say so:  all nine of his strikeouts were apparently on  breaking balls.  Tomlin (0-1), on the other hand was in trouble early, giving up a second-pitch double to lead-off batter Bip Roberts.  Bobby Kelly followed with a single and  Barry Larkin scored Roberts with a sharp single to right.  The big guys (Mitchell, Sabo, Milligan) were unable to get anything after that--in fact they all struck out--but Kelly managed a score anyway due to a double-steal and a Tomlin wild pitch.  In fact, it appeared that Tomlin was going to recover",9,rec.sport.baseball,2023-10-14 18:59:16.722480
553,"if you want to annoy geico, call them up...give fake name...but real car  specs..get a quote and then tell them they are more expensive than your  current state farm/allstate insurance.  they will still send you quote etc. then you can tear up their quote and stuff it in the prepaid return  envelope and mail it back to them.  actually they were $12 more than my current state farm rates. ",7,rec.autos,2023-10-14 18:59:16.722480
