bills_M7_best
"1. Electric Infrastructure Protection
"1. Design-Build
2. Efficiency
3. Jobs Act"
"1. Budget
2. Accountability
3. Congress"
"1. Election Law
2. Lobbying
3. Corporate Spending"
"1. Social Security Administration
2. Accountability Act
3. Budget Estimate"
"1. Cosmetic Safety
2. Cosmetic Regulation
3. Cosmetic Ingredient Review"
"1. Military
2. Housing
3. Tax"
"1. Wilderness
2. Rivers
3. Conservation"
"1. Juvenile Justice
2. Detention
3. Status Offenders"
"1. Student Loan
2. Repayment Options
3. Verification Process"
"1. Education Reform
2. Funding for Education
3. Accountability in Education"
"1. Procurement
2. Navy Programs
3. Air Force Programs"
"1. Home Rule Act
2. District of Columbia
3. National Guard"
"1. National Security
2. Public Transportation
3. Homeland Security"
"1. Surveillance Laws
2. Electronic Communications
3. Remote Computing Service Providers"
"1. Guantanamo Bay
2. Detention
3. Family Visits"
"1. Energy Waste Regulation
2. Sanitary Landfill Revisions
3. Open Dumping Practices"
"1. Medicaid DSH Integrity Act
2. Hospital Services
3. Health Insurance"
"1. Presidential Records
2. Historical Preservation
3. Public Access"
"1. Tall Wood Building Construction
2. Mass Timber
3. Education and Technical Assistance"
"1. Taxes
2. Estate and Gift Tax
3. Research Tax Credit"
"1. Nuclear Regulation
2. Safety Fines
3. Emergency Preparedness"
"1. Green
2. Export
3. Act"
"1. Military Leave
2. Family Leave
3. Employment Protection"
"1. Reimbursement
2. Protective Services
3. Congressional Events"
"1. Gas Prices
2. Advertising
3. Fuel Retailers"
"1. Energy Efficiency
2. Alternative Fuels
3. Tax Credits"
"1. Accessibility
2. Public Accommodation
3. Disabilities Act"
"1. Weapons Strike
2. Lethal Action
3. CIA Prohibition"
"1. Arctic Marine Shipping
2. Icebreaking
3. Maritime Safety"
"1. Air Quality
2. Review Interval
3. Dust Act of 2011"
"1. Regulatory Actions
2. Public Communications
3. Reporting Requirements"
"1. Agriculture
2. Regulation
3. Reform"
"1. Tariffs
2. Windows
3. Materials"
"1. Medicare Act
2. Independent Payment Advisory Board
3. Prevention and Public Health Fund"
"1. Housing
2. Assistance
3. Reform"
"1. Unaccompanied Alien Children
2. Trafficking Victims Protection
3. Repatriation of Children"
"1. Morris K. Udall Scholarship
2. Environmental Policy Amendments Act
3. Udall Center for Studies in Public Policy"
"1. Shareholder Protection Act
2. Political Activities
3. SEC Oversight"
"1. Filipino Veterans
2. Family Reunification
3. Immigration Law"
"1. Complete Streets
2. Transportation
3. Accessibility"
"1. Space Shuttle
2. Memorial
3. National Park"
"1. Medicare
2. Prescription Drugs
3. Access"
"1. Taxpayers
2. Obamacare
3. Subsidy"
"1. Wildlife
2. Conservation
3. Water resources"
"1. Renewable Energy Development
2. Environmental Impact Assessment
3. Land Use Planning"
"1. Family
2. Income
3. Caregiving"
"1. Firearms
2. Restriction
3. Assault Weapons"
"1. Terrorism
2. Immigration
3. Nationality"
"1. Spectrum Reallocation
2. Public Safety Broadband
3. Relocation of Federal Entities"
"1. Education and Workforce Innovation Act
2. Skilled Labor and Trade Industries
3. Customized Training"
"1. Collegiate Housing
2. Infrastructure Improvement
3. Tax-Exempt Organizations"
"1. Nutritious Food
2. At-Risk School Children
3. Weekends Without Hunger Act"
"1. Haqqani Network
2. Terrorist Designation Act
3. Pakistan Sovereignty"
"1. Genetically Altered Salmon
2. Net-Pen Aquaculture
3. Environmental Impact"
"1. Immigration Law
2. Federal Government
3. Court Costs"
"1. Women's Business Programs
2. Women Entrepreneurs
3. Women's Business Centers"
"1. Official Language
2. Language Rights
3. Immigration"
"1. Peace
2. Human Rights
3. Democracy"
"1. Military Honors
2. Veterans Affairs
3. Funeral Expenses"
"1. Social Security
2. Disability Insurance
3. Attorney Fees"
"1. Social Security
2. Divorce
3. Marriage"
"1. Personal Data Privacy and Security Act of 2011
2. Identity Theft and Other Violations of Data Privacy and Security
3. Privacy and"
"1. Footwear
2. Tariffs
3. Rubber"
"1. Child Care
2. Infant Mortality
3. Prevention Act"
"1. Physician Access
2. Teaching Hospitals
3. Resident Positions"
"1. Immigration
2. Law Enforcement
3. Homeland Security"
"1. Healthcare
2. Hospital
3. Medicare"
"1. Classification
2. Training
3. Information Sharing"
"1. Trauma Care
2. Public Health
3. Grants"
"1. Employment Eligibility Verification
2. Sanctions for Noncompliance
3. Phased Implementation"
"1. Hunger Reduction
2. SNAP Benefits
3. Farmers' Markets"
"1. Agriculture
2. Employment
3. Minors"
"1. Home Health Care
2. Access Protection
3. Medicare Amendment"
"1. Veterans Health Care
2. Quality Improvement
3. Physician Appointment"
"1. Medicare
2. Hospital Wages
3. Budget Neutrality"
"1. Food Stamps
2. Asset Test
3. TANF"
"1. Health Information Technology
2. Telehealth
3. Data Maintenance"
"1. Motor Vehicle Manufacturers
2. Safety Standards
3. Environmental Protection"
"1. Health Promotion
2. Funding
3. Research"
"1. Nuclear Waste Remediation
2. Federal Responsibility
3. Radioactive Waste Disposal"
"1. National Guard
2. Reservists
3. Financial Relief"
"1. University of the District of Columbia
2. Graduate Programs
3. Federal Grants"
"1. Small Business
2. Children's Health
3. Education"
"1. Veterans' Health
2. Complementary and Alternative Medicine
3. Wellness Programs"
"1. Social Security Number Misuse
2. Privacy and Data Security
3. Public Records Exception"
"1. ATF Enforcement
2. Firearms Laws
3. Appropriations"
"1. School Construction
2. Bond Issuance
3. Tax Credit"
"1. Global Competitiveness
2. Economic Analysis
3. Job Creation"
"1. Government Waste
2. Federal Programs
3. Senate Committee"
